sku,description,short_description,imp_desc
OPMBNTF0264,"<ul><li>3 GB RAM | 32 GB ROM</li>
<li>5.1 inch Quad HD Display</li>
<li>16MP Rear Camera | 5MP Front Camera</li>
<li>2550 mAh Battery</li></ul","<ul><li>3 GB RAM | 32 GB ROM</li>
<li>5.1 inch Quad HD Display</li>
<li>16MP Rear Camera | 5MP Front Camera</li>
<li>2550 mAh Battery</li></ul","<ul><li>3 GB RAM | 32 GB ROM</li>
<li>5.1 inch Quad HD Display</li>
<li>16MP Rear Camera | 5MP Front Camera</li>
<li>2550 mAh Battery</li></ul"
OPMBNTF0221,"<ul><li>13MP primary camera and 5MP front facing camera</li>
<li>5.2-inch (13.22 centimeters)</li>
<li>1920 x 1080 pixels resolution</li>
<li>Android operating system</li>
<li>1.6GHz octa core processor</li>
<li>2GB RAM, 16GB internal memory expandable up to 128GB</li>
<li>Dual SIM (GSM+GSM)</li>
<li>2900mAH lithium-ion battery</li></ul>","<ul><li>13MP primary camera and 5MP front facing camera</li>
<li>5.2-inch (13.22 centimeters)</li>
<li>1920 x 1080 pixels resolution</li>
<li>Android operating system</li>
<li>1.6GHz octa core processor</li>
<li>2GB RAM, 16GB internal memory expandable up to 128GB</li>
<li>Dual SIM (GSM+GSM)</li>
<li>2900mAH lithium-ion battery</li></ul>","<ul><li>13MP primary camera and 5MP front facing camera</li>
<li>5.2-inch (13.22 centimeters)</li>
<li>1920 x 1080 pixels resolution</li>
<li>Android operating system</li>
<li>1.6GHz octa core processor</li>
<li>2GB RAM, 16GB internal memory expandable up to 128GB</li>
<li>Dual SIM (GSM+GSM)</li>
<li>2900mAH lithium-ion battery</li></ul>"
OPMBNTF0489,"<ul><li>16MP primary camera and 16MP front facing camera</li>
<li>13.208 centimeters (5.2-inch) </li>
<li>1080 x 1920 pixels resolution</li>
<li>Android v6.0.1 Marshmallow operating </li>
<li>1.9GHz Cortex-A53 Exynos 7880 octa core processor</li>
<li>2GB RAM, 16GB internal memory</li>
<li>3000mAH lithium-ion battery </li></ul>
","<ul><li>16MP primary camera and 16MP front facing camera</li>
<li>13.208 centimeters (5.2-inch) </li>
<li>1080 x 1920 pixels resolution</li>
<li>Android v6.0.1 Marshmallow operating </li>
<li>1.9GHz Cortex-A53 Exynos 7880 octa core processor</li>
<li>2GB RAM, 16GB internal memory</li>
<li>3000mAH lithium-ion battery </li></ul>
","<ul><li>16MP primary camera and 16MP front facing camera</li>
<li>13.208 centimeters (5.2-inch) </li>
<li>1080 x 1920 pixels resolution</li>
<li>Android v6.0.1 Marshmallow operating </li>
<li>1.9GHz Cortex-A53 Exynos 7880 octa core processor</li>
<li>2GB RAM, 16GB internal memory</li>
<li>3000mAH lithium-ion battery </li></ul>
"
OPMBNTF0496,"<ul><li>Screen Size: 4.5 inches</li>
<li>Speed: 1.2 GHz</li>
<li>Internal Memory: 4GB, 768MB RAM</li>
<li>OS: Android</li>
<li>Sensor Resolution: 5MP, 2592 x 1944 pixels </li></ul>
","<ul><li>Screen Size: 4.5 inches</li>
<li>Speed: 1.2 GHz</li>
<li>Internal Memory: 4GB, 768MB RAM</li>
<li>OS: Android</li>
<li>Sensor Resolution: 5MP, 2592 x 1944 pixels </li></ul>
","<ul><li>Screen Size: 4.5 inches</li>
<li>Speed: 1.2 GHz</li>
<li>Internal Memory: 4GB, 768MB RAM</li>
<li>OS: Android</li>
<li>Sensor Resolution: 5MP, 2592 x 1944 pixels </li></ul>
"
OPMBNTF0497,"<ul><li>Screen Size: 4.5 inches</li>
<li>Speed: 1.2 GHz</li>
<li>Internal Memory: 4GB, 768MB RAM</li>
<li>OS: Android</li>
<li>Sensor Resolution: 5MP, 2592 x 1944 pixels </li></ul>
","<ul><li>Screen Size: 4.5 inches</li>
<li>Speed: 1.2 GHz</li>
<li>Internal Memory: 4GB, 768MB RAM</li>
<li>OS: Android</li>
<li>Sensor Resolution: 5MP, 2592 x 1944 pixels </li></ul>
","<ul><li>Screen Size: 4.5 inches</li>
<li>Speed: 1.2 GHz</li>
<li>Internal Memory: 4GB, 768MB RAM</li>
<li>OS: Android</li>
<li>Sensor Resolution: 5MP, 2592 x 1944 pixels </li></ul>
"
OPMBNTF0173,"<ul><li>1.5 GB RAM | 8 GB ROM | Expandable Upto 128 GB</li>
<li>5 inch HD Display</li>
<li>13MP Rear Camera | 5MP Front Camera</li>
<li>2600 mAh Battery</li>
<li>Qualcomm MSM8916 Processor </li></ul>","<ul><li>1.5 GB RAM | 8 GB ROM | Expandable Upto 128 GB</li>
<li>5 inch HD Display</li>
<li>13MP Rear Camera | 5MP Front Camera</li>
<li>2600 mAh Battery</li>
<li>Qualcomm MSM8916 Processor </li></ul>","<ul><li>1.5 GB RAM | 8 GB ROM | Expandable Upto 128 GB</li>
<li>5 inch HD Display</li>
<li>13MP Rear Camera | 5MP Front Camera</li>
<li>2600 mAh Battery</li>
<li>Qualcomm MSM8916 Processor </li></ul>"
OPMBNTF0121,"<ul><li>13MP primary camera and 5MP front facing camera</li>
<li>5-inch (12.7 centimeters) </li>
<li>720 x 1280 pixels resolution</li>
<li>Android v5.1 Lollipop operating system</li>
<li>1.2GHz Cortex-A53 MSM8916 Qualcom Snapdragon 410 quad core processor</li>
<li>1.5GB RAM, 8GB internal memory expandable up to 128GB</li>
<li>dual micro SIM (GSM+GSM)</li>
<li>2600mAH lithium-ion battery </li></ul>
","<ul><li>13MP primary camera and 5MP front facing camera</li>
<li>5-inch (12.7 centimeters) </li>
<li>720 x 1280 pixels resolution</li>
<li>Android v5.1 Lollipop operating system</li>
<li>1.2GHz Cortex-A53 MSM8916 Qualcom Snapdragon 410 quad core processor</li>
<li>1.5GB RAM, 8GB internal memory expandable up to 128GB</li>
<li>dual micro SIM (GSM+GSM)</li>
<li>2600mAH lithium-ion battery </li></ul>
","<ul><li>13MP primary camera and 5MP front facing camera</li>
<li>5-inch (12.7 centimeters) </li>
<li>720 x 1280 pixels resolution</li>
<li>Android v5.1 Lollipop operating system</li>
<li>1.2GHz Cortex-A53 MSM8916 Qualcom Snapdragon 410 quad core processor</li>
<li>1.5GB RAM, 8GB internal memory expandable up to 128GB</li>
<li>dual micro SIM (GSM+GSM)</li>
<li>2600mAH lithium-ion battery </li></ul>
"
OPMBNTF0521,"<ul><li>RAM:1 GB</li>
<li>Screen Size (in cm):10.16 cm (4)</li>
<li>Rear Camera:2 MP</li>
<li>Front Camera:Below 2MP</li>
<li>Internal Memory:4GB and Below</li>
<li>Battery Capacity (in mAh):1500</li>
<li>Processor Cores:Dual</li></ul>","<ul><li>RAM:1 GB</li>
<li>Screen Size (in cm):10.16 cm (4)</li>
<li>Rear Camera:2 MP</li>
<li>Front Camera:Below 2MP</li>
<li>Internal Memory:4GB and Below</li>
<li>Battery Capacity (in mAh):1500</li>
<li>Processor Cores:Dual</li></ul>","<ul><li>RAM:1 GB</li>
<li>Screen Size (in cm):10.16 cm (4)</li>
<li>Rear Camera:2 MP</li>
<li>Front Camera:Below 2MP</li>
<li>Internal Memory:4GB and Below</li>
<li>Battery Capacity (in mAh):1500</li>
<li>Processor Cores:Dual</li></ul>"
OPMBNTF0225,"<ul><li>RAM:1 GB</li>
<li>Screen Size (in cm):10.16 cm (4)</li>
<li>Rear Camera:2 MP</li>
<li>Front Camera:Below 2MP</li>
<li>Internal Memory:4GB and Below</li>
<li>Battery Capacity (in mAh):1500</li>
<li>Processor Cores:Dual</li></ul>","<ul><li>RAM:1 GB</li>
<li>Screen Size (in cm):10.16 cm (4)</li>
<li>Rear Camera:2 MP</li>
<li>Front Camera:Below 2MP</li>
<li>Internal Memory:4GB and Below</li>
<li>Battery Capacity (in mAh):1500</li>
<li>Processor Cores:Dual</li></ul>","<ul><li>RAM:1 GB</li>
<li>Screen Size (in cm):10.16 cm (4)</li>
<li>Rear Camera:2 MP</li>
<li>Front Camera:Below 2MP</li>
<li>Internal Memory:4GB and Below</li>
<li>Battery Capacity (in mAh):1500</li>
<li>Processor Cores:Dual</li></ul>"
OPMBNTF0594,"<ul><li>OS Version : Lollipop 5.0</li>
<li>RAM : 3 GB</li>
<li>Internal Memory : 32 GB</li></ul>
","<ul><li>OS Version : Lollipop 5.0</li>
<li>RAM : 3 GB</li>
<li>Internal Memory : 32 GB</li></ul>
","<ul><li>OS Version : Lollipop 5.0</li>
<li>RAM : 3 GB</li>
<li>Internal Memory : 32 GB</li></ul>
"
OPMBNTF0698,"<ul><li>FM radio</li>
<li>2-inch (5.1 centimeters) QQVGA display</li>
<li>128 x 160 pixels resolution</li>
<li>Memory expandable up to 16GB </li>
<li>dual SIM (GSM+GSM)</li>
<li>800mAH lithium-ion battery</li></ul>","<ul><li>FM radio</li>
<li>2-inch (5.1 centimeters) QQVGA display</li>
<li>128 x 160 pixels resolution</li>
<li>Memory expandable up to 16GB </li>
<li>dual SIM (GSM+GSM)</li>
<li>800mAH lithium-ion battery</li></ul>","<ul><li>FM radio</li>
<li>2-inch (5.1 centimeters) QQVGA display</li>
<li>128 x 160 pixels resolution</li>
<li>Memory expandable up to 16GB </li>
<li>dual SIM (GSM+GSM)</li>
<li>800mAH lithium-ion battery</li></ul>"
OPMBNTF0499,"<ul><li>1.5 GB RAM | 8 GB ROM | Expandable Upto 64 GB</li>
<li>5.24 inch HD Display</li>
<li>8MP Rear Camera | 1.9MP Front Camera</li>
<li>2600 mAh Li-Ion Battery</li>
<li>Qualcomm Snapdragon Processor</li></ul>","<ul><li>1.5 GB RAM | 8 GB ROM | Expandable Upto 64 GB</li>
<li>5.24 inch HD Display</li>
<li>8MP Rear Camera | 1.9MP Front Camera</li>
<li>2600 mAh Li-Ion Battery</li>
<li>Qualcomm Snapdragon Processor</li></ul>","<ul><li>1.5 GB RAM | 8 GB ROM | Expandable Upto 64 GB</li>
<li>5.24 inch HD Display</li>
<li>8MP Rear Camera | 1.9MP Front Camera</li>
<li>2600 mAh Li-Ion Battery</li>
<li>Qualcomm Snapdragon Processor</li></ul>"
OPMBNTF0451,"<ul><li>1.5 GB RAM | 16 GB ROM | Expandable Upto 64 GB</li>
<li>4.8 inch HD Display</li>
<li>8MP Rear Camera | 1.9MP Front Camera</li>
<li>2100 mAh Li-Ion Battery</li></ul>","<ul><li>1.5 GB RAM | 16 GB ROM | Expandable Upto 64 GB</li>
<li>4.8 inch HD Display</li>
<li>8MP Rear Camera | 1.9MP Front Camera</li>
<li>2100 mAh Li-Ion Battery</li></ul>","<ul><li>1.5 GB RAM | 16 GB ROM | Expandable Upto 64 GB</li>
<li>4.8 inch HD Display</li>
<li>8MP Rear Camera | 1.9MP Front Camera</li>
<li>2100 mAh Li-Ion Battery</li></ul>"
OPMBNTF0263,"<ul><li>2 GB RAM | 16 GB ROM | Expandable Upto 128 GB</li>
<li>5.1 inch Full HD Display</li>
<li>16MP Rear Camera | 2MP Front Camera</li>
<li>2800 mAh Li-Ion Battery</li>
<li>Exynos Adonis Prime2 Octa Core 1.9GHz Processor</li></ul>","<ul><li>2 GB RAM | 16 GB ROM | Expandable Upto 128 GB</li>
<li>5.1 inch Full HD Display</li>
<li>16MP Rear Camera | 2MP Front Camera</li>
<li>2800 mAh Li-Ion Battery</li>
<li>Exynos Adonis Prime2 Octa Core 1.9GHz Processor</li></ul>","<ul><li>2 GB RAM | 16 GB ROM | Expandable Upto 128 GB</li>
<li>5.1 inch Full HD Display</li>
<li>16MP Rear Camera | 2MP Front Camera</li>
<li>2800 mAh Li-Ion Battery</li>
<li>Exynos Adonis Prime2 Octa Core 1.9GHz Processor</li></ul>"
OPMBNTF0198,"<ul><li>1.5 inch NA Display</li>
<li>0MP Rear Camera</li>
<li>800 mAh Battery</li></ul>","<ul><li>1.5 inch NA Display</li>
<li>0MP Rear Camera</li>
<li>800 mAh Battery</li></ul>","<ul><li>1.5 inch NA Display</li>
<li>0MP Rear Camera</li>
<li>800 mAh Battery</li></ul>"
OPMBNTF0053,"<ul><li>16 GB ROM</li>
<li>4.7 inch Retina HD Display</li>
<li>8MP Rear Camera | 1.2MP Front Camera</li>
<li>Li-Ion Battery</li>
<li>A8 Chip with 64-bit Architecture and M8 Motion Co-processor</li></ul>","<ul><li>16 GB ROM</li>
<li>4.7 inch Retina HD Display</li>
<li>8MP Rear Camera | 1.2MP Front Camera</li>
<li>Li-Ion Battery</li>
<li>A8 Chip with 64-bit Architecture and M8 Motion Co-processor</li></ul>","<ul><li>16 GB ROM</li>
<li>4.7 inch Retina HD Display</li>
<li>8MP Rear Camera | 1.2MP Front Camera</li>
<li>Li-Ion Battery</li>
<li>A8 Chip with 64-bit Architecture and M8 Motion Co-processor</li></ul>"
OPMBNTF0321,"<ul><li>OS : Tizen OS, v2.3</li>
<li>RAM : 1 GB</li>
<li>Internal Memory : 8 GB</li></ul>
","<ul><li>OS : Tizen OS, v2.3</li>
<li>RAM : 1 GB</li>
<li>Internal Memory : 8 GB</li></ul>
","<ul><li>OS : Tizen OS, v2.3</li>
<li>RAM : 1 GB</li>
<li>Internal Memory : 8 GB</li></ul>
"
OPMBNTF0205,"<ul><li>1 GB RAM | 8 GB ROM, Expandable Upto 64 GB</li>
<li>2 MP Primary Camera | 0.3 MP Front</li>
<li>Android 4.4 (KitKat)</li>
<li>Battery: 4100 mAh Lithium - Ion</li>
<li>Voice Call (Single Sim, GSM)</li>
<li>Processor: Intel Atom Z3735G Quad Core</li></ul>
","<ul><li>1 GB RAM | 8 GB ROM, Expandable Upto 64 GB</li>
<li>2 MP Primary Camera | 0.3 MP Front</li>
<li>Android 4.4 (KitKat)</li>
<li>Battery: 4100 mAh Lithium - Ion</li>
<li>Voice Call (Single Sim, GSM)</li>
<li>Processor: Intel Atom Z3735G Quad Core</li></ul>
","<ul><li>1 GB RAM | 8 GB ROM, Expandable Upto 64 GB</li>
<li>2 MP Primary Camera | 0.3 MP Front</li>
<li>Android 4.4 (KitKat)</li>
<li>Battery: 4100 mAh Lithium - Ion</li>
<li>Voice Call (Single Sim, GSM)</li>
<li>Processor: Intel Atom Z3735G Quad Core</li></ul>
"
OPMBNTF0304,"<ul><li>1 GB RAM | 8 GB ROM | Expandable Upto 32 GB</li>
<li>5 inch HD Display</li>
<li>13MP Rear Camera | 2MP Front Camera</li>
<li>2500 mAh Battery</li>
<li>Cortex-A7 Mediatek MTK6592M Processor</li></ul>","<ul><li>1 GB RAM | 8 GB ROM | Expandable Upto 32 GB</li>
<li>5 inch HD Display</li>
<li>13MP Rear Camera | 2MP Front Camera</li>
<li>2500 mAh Battery</li>
<li>Cortex-A7 Mediatek MTK6592M Processor</li></ul>","<ul><li>1 GB RAM | 8 GB ROM | Expandable Upto 32 GB</li>
<li>5 inch HD Display</li>
<li>13MP Rear Camera | 2MP Front Camera</li>
<li>2500 mAh Battery</li>
<li>Cortex-A7 Mediatek MTK6592M Processor</li></ul>"
OPMBNTF0108,"<ul><li>16 GB ROM</li>
<li>5.5 inch Retina HD Display</li>
<li>12MP Rear Camera | 5MP Front Camera</li>
<li>Li-Ion Battery</li>
<li>Apple A9 64-bit processor</li>
<li>Embedded M9 Motion Co-processor</li></ul>
","<ul><li>16 GB ROM</li>
<li>5.5 inch Retina HD Display</li>
<li>12MP Rear Camera | 5MP Front Camera</li>
<li>Li-Ion Battery</li>
<li>Apple A9 64-bit processor</li>
<li>Embedded M9 Motion Co-processor</li></ul>
","<ul><li>16 GB ROM</li>
<li>5.5 inch Retina HD Display</li>
<li>12MP Rear Camera | 5MP Front Camera</li>
<li>Li-Ion Battery</li>
<li>Apple A9 64-bit processor</li>
<li>Embedded M9 Motion Co-processor</li></ul>
"
NEWMOB00214,"<ul><li>Android v4.4.2 (Kitkat) operating system</li>
<li> 5.0"" (12.7 cm) display </li>
<li>Octa core, 1.4 GHz processor</li>
<li>13 MP camera</li>
<li>Screen resolution of HD (720 x 1280 pixels)</li></ul>
","<ul><li>Android v4.4.2 (Kitkat) operating system</li>
<li> 5.0"" (12.7 cm) display </li>
<li>Octa core, 1.4 GHz processor</li>
<li>13 MP camera</li>
<li>Screen resolution of HD (720 x 1280 pixels)</li></ul>
","<ul><li>Android v4.4.2 (Kitkat) operating system</li>
<li> 5.0"" (12.7 cm) display </li>
<li>Octa core, 1.4 GHz processor</li>
<li>13 MP camera</li>
<li>Screen resolution of HD (720 x 1280 pixels)</li></ul>
"
OPMBNTF0640,"<ul><li>13MP Rear Camera | 8MP Front Camera</li>
<li>3000 mAh Li-Polymer Battery</li>
<li>Kirin650 Processor</li></ul>
","<ul><li>13MP Rear Camera | 8MP Front Camera</li>
<li>3000 mAh Li-Polymer Battery</li>
<li>Kirin650 Processor</li></ul>
","<ul><li>13MP Rear Camera | 8MP Front Camera</li>
<li>3000 mAh Li-Polymer Battery</li>
<li>Kirin650 Processor</li></ul>
"
OPMBNTF0635,"<ul><li>13MP Rear Camera | 8MP Front Camera</li>
<li>3000 mAh Li-Polymer Battery</li>
<li>Kirin650 Processor</li></ul>
","<ul><li>13MP Rear Camera | 8MP Front Camera</li>
<li>3000 mAh Li-Polymer Battery</li>
<li>Kirin650 Processor</li></ul>
","<ul><li>13MP Rear Camera | 8MP Front Camera</li>
<li>3000 mAh Li-Polymer Battery</li>
<li>Kirin650 Processor</li></ul>
"
OPMBNTF0279,"<ul><li>13MP Rear Camera | 8MP Front Camera</li>
<li>3000 mAh Li-Polymer Battery</li>
<li>Kirin650 Processor</li></ul>
","<ul><li>13MP Rear Camera | 8MP Front Camera</li>
<li>3000 mAh Li-Polymer Battery</li>
<li>Kirin650 Processor</li></ul>
","<ul><li>13MP Rear Camera | 8MP Front Camera</li>
<li>3000 mAh Li-Polymer Battery</li>
<li>Kirin650 Processor</li></ul>
"
OPMBNTF0322,"<ul><li>Display - 5.00-inch</li>
<li>Processor -1.3GHz quad-core</li>
<li>Front Camera - 5-megapixel</li>
<li>Resolution-720x1280 pixels</li>
<li>OS-Tizen 2.4</li>
<li>Rear Camera - 8-megapixel</li>
<li>Battery Capacity-2600mAh</li></ul>
","<ul><li>Display - 5.00-inch</li>
<li>Processor -1.3GHz quad-core</li>
<li>Front Camera - 5-megapixel</li>
<li>Resolution-720x1280 pixels</li>
<li>OS-Tizen 2.4</li>
<li>Rear Camera - 8-megapixel</li>
<li>Battery Capacity-2600mAh</li></ul>
","<ul><li>Display - 5.00-inch</li>
<li>Processor -1.3GHz quad-core</li>
<li>Front Camera - 5-megapixel</li>
<li>Resolution-720x1280 pixels</li>
<li>OS-Tizen 2.4</li>
<li>Rear Camera - 8-megapixel</li>
<li>Battery Capacity-2600mAh</li></ul>
"
OPMBNTF0223,"<ul><li>1 GB RAM | 8 GB ROM | Expandable Upto 128 GB</li>
<li>4.7 inch quarter HD Display</li>
<li>5MP Rear Camera | 2MP Front Camera</li>
<li>2000 mAh Battery</li>
<li>Exynos 3475 Quad Core 1.3GHz Processor</li></ul>
","<ul><li>1 GB RAM | 8 GB ROM | Expandable Upto 128 GB</li>
<li>4.7 inch quarter HD Display</li>
<li>5MP Rear Camera | 2MP Front Camera</li>
<li>2000 mAh Battery</li>
<li>Exynos 3475 Quad Core 1.3GHz Processor</li></ul>
","<ul><li>1 GB RAM | 8 GB ROM | Expandable Upto 128 GB</li>
<li>4.7 inch quarter HD Display</li>
<li>5MP Rear Camera | 2MP Front Camera</li>
<li>2000 mAh Battery</li>
<li>Exynos 3475 Quad Core 1.3GHz Processor</li></ul>
"
OPMBNTF0093,"<ul><li>2 GB RAM | 16 GB ROM | Expandable Upto 32 GB</li>
<li>5 inch HD Display</li>
<li>13MP Rear Camera | 5MP Front Camera</li>
<li>2470 mAh Li-Ion Battery</li>
<li>Qualcomm Snapdragon Octa Core 1.5GHz Processor</li></ul>
","<ul><li>2 GB RAM | 16 GB ROM | Expandable Upto 32 GB</li>
<li>5 inch HD Display</li>
<li>13MP Rear Camera | 5MP Front Camera</li>
<li>2470 mAh Li-Ion Battery</li>
<li>Qualcomm Snapdragon Octa Core 1.5GHz Processor</li></ul>
","<ul><li>2 GB RAM | 16 GB ROM | Expandable Upto 32 GB</li>
<li>5 inch HD Display</li>
<li>13MP Rear Camera | 5MP Front Camera</li>
<li>2470 mAh Li-Ion Battery</li>
<li>Qualcomm Snapdragon Octa Core 1.5GHz Processor</li></ul>
"
OPMBNTF0101,"<ul><li>1.5 GB RAM | 8 GB ROM | Expandable Upto 128 GB</li>
<li>5 inch HD Display</li>
<li>8MP Rear Camera | 5MP Front Camera</li>
<li>2600 mAh Li-Ion Battery</li>
<li>Exynos 3475 Quad Core 1.3GHz Processor</li></ul>
","<ul><li>1.5 GB RAM | 8 GB ROM | Expandable Upto 128 GB</li>
<li>5 inch HD Display</li>
<li>8MP Rear Camera | 5MP Front Camera</li>
<li>2600 mAh Li-Ion Battery</li>
<li>Exynos 3475 Quad Core 1.3GHz Processor</li></ul>
","<ul><li>1.5 GB RAM | 8 GB ROM | Expandable Upto 128 GB</li>
<li>5 inch HD Display</li>
<li>8MP Rear Camera | 5MP Front Camera</li>
<li>2600 mAh Li-Ion Battery</li>
<li>Exynos 3475 Quad Core 1.3GHz Processor</li></ul>
"
OPMBNTF0668,"<ul><li>2 GB RAM | 16 GB ROM</li>
<li>5.1 inch HD Display</li>
<li>16 MP Rear Camera | 2 MP Front Camera</li>
<li>2600 mAh</li>
","<ul><li>2 GB RAM | 16 GB ROM</li>
<li>5.1 inch HD Display</li>
<li>16 MP Rear Camera | 2 MP Front Camera</li>
<li>2600 mAh</li>
","<ul><li>2 GB RAM | 16 GB ROM</li>
<li>5.1 inch HD Display</li>
<li>16 MP Rear Camera | 2 MP Front Camera</li>
<li>2600 mAh</li>
"
OPMBNTF0523,"<ul><li>2 GB RAM | 16 GB ROM</li>
<li>5.1 inch HD Display</li>
<li>16 MP Rear Camera | 2 MP Front Camera</li>
<li>2600 mAh</li>
","<ul><li>2 GB RAM | 16 GB ROM</li>
<li>5.1 inch HD Display</li>
<li>16 MP Rear Camera | 2 MP Front Camera</li>
<li>2600 mAh</li>
","<ul><li>2 GB RAM | 16 GB ROM</li>
<li>5.1 inch HD Display</li>
<li>16 MP Rear Camera | 2 MP Front Camera</li>
<li>2600 mAh</li>
"
OPMBNTF0195,"<ul><li>4 GB RAM | 32 GB ROM | Expandable Upto 200 GB</li>
<li>5.5 inch Quad HD Display</li>
<li>12MP Rear Camera | 5MP Front Camera</li>
<li>3600 mAh Li-Ion Battery</li>
<li>Exynos 8890 Processor</li></ul>
","<ul><li>4 GB RAM | 32 GB ROM | Expandable Upto 200 GB</li>
<li>5.5 inch Quad HD Display</li>
<li>12MP Rear Camera | 5MP Front Camera</li>
<li>3600 mAh Li-Ion Battery</li>
<li>Exynos 8890 Processor</li></ul>
","<ul><li>4 GB RAM | 32 GB ROM | Expandable Upto 200 GB</li>
<li>5.5 inch Quad HD Display</li>
<li>12MP Rear Camera | 5MP Front Camera</li>
<li>3600 mAh Li-Ion Battery</li>
<li>Exynos 8890 Processor</li></ul>
"
OPMBNTF0064,"<ul><li>5.5 "" (13.9 cm) full HD 1920 x 1080 pixels </li>
 <li>5MP front camera </li>
<li>Android v6.0.1 Marshmallow OS with MIUI 8 </li>
<li>1.8GHz Qualcomm Snapdragon 650 hexa-core 64-bit processor </li>
<li>2GB -RAM, 16GB -internal memory (expandable up to 32GB) </li>
<li>4050mAH high density lithium-polymer battery</li></ul>","<ul><li>5.5 "" (13.9 cm) full HD 1920 x 1080 pixels </li>
 <li>5MP front camera </li>
<li>Android v6.0.1 Marshmallow OS with MIUI 8 </li>
<li>1.8GHz Qualcomm Snapdragon 650 hexa-core 64-bit processor </li>
<li>2GB -RAM, 16GB -internal memory (expandable up to 32GB) </li>
<li>4050mAH high density lithium-polymer battery</li></ul>","<ul><li>5.5 "" (13.9 cm) full HD 1920 x 1080 pixels </li>
 <li>5MP front camera </li>
<li>Android v6.0.1 Marshmallow OS with MIUI 8 </li>
<li>1.8GHz Qualcomm Snapdragon 650 hexa-core 64-bit processor </li>
<li>2GB -RAM, 16GB -internal memory (expandable up to 32GB) </li>
<li>4050mAH high density lithium-polymer battery</li></ul>"
OPMBNTF0512,"<ul><li>2 GB RAM | 16 GB ROM | Expandable Upto 128 GB</li>
<li>5.1 inch Full HD Display</li>
<li>16MP Rear Camera | 2MP Front Camera</li>
<li>2800 mAh Li-Ion Battery</li>
<li>Exynos 5422 Processor</li></ul>
","<ul><li>2 GB RAM | 16 GB ROM | Expandable Upto 128 GB</li>
<li>5.1 inch Full HD Display</li>
<li>16MP Rear Camera | 2MP Front Camera</li>
<li>2800 mAh Li-Ion Battery</li>
<li>Exynos 5422 Processor</li></ul>
","<ul><li>2 GB RAM | 16 GB ROM | Expandable Upto 128 GB</li>
<li>5.1 inch Full HD Display</li>
<li>16MP Rear Camera | 2MP Front Camera</li>
<li>2800 mAh Li-Ion Battery</li>
<li>Exynos 5422 Processor</li></ul>
"
OPMBNTF0585,"<ul><li>4 GB RAM | 32 GB ROM | Expandable Upto 200 GB</li>
<li>5.5 inch Quad HD Display</li>
<li>12MP Rear Camera | 5MP Front Camera</li>
<li>3600 mAh Li-Ion Battery</li>
<li>Exynos 8890 Processor</li></ul>","<ul><li>4 GB RAM | 32 GB ROM | Expandable Upto 200 GB</li>
<li>5.5 inch Quad HD Display</li>
<li>12MP Rear Camera | 5MP Front Camera</li>
<li>3600 mAh Li-Ion Battery</li>
<li>Exynos 8890 Processor</li></ul>","<ul><li>4 GB RAM | 32 GB ROM | Expandable Upto 200 GB</li>
<li>5.5 inch Quad HD Display</li>
<li>12MP Rear Camera | 5MP Front Camera</li>
<li>3600 mAh Li-Ion Battery</li>
<li>Exynos 8890 Processor</li></ul>"
OPMBNTF0664,"<ul><li>5.5 "" (13.9 cm) full HD 1920 x 1080 pixels</li>
<li>5MP front camera with f/2.0 aperture</li>
<li>Android v6.0.1 Marshmallow OS with MIUI 8</li>
 <li>1.8GHz Qualcomm Snapdragon 650 hexa-core 64-bit processor </li>
<li>3GB - RAM, 32GB - internal memory </li>
<li>dual SIM (4G+4G) (Micro + Nano(Hybrid))</li>
<li>4050mAH high density lithium-polymer battery</li></ul>","<ul><li>5.5 "" (13.9 cm) full HD 1920 x 1080 pixels</li>
<li>5MP front camera with f/2.0 aperture</li>
<li>Android v6.0.1 Marshmallow OS with MIUI 8</li>
 <li>1.8GHz Qualcomm Snapdragon 650 hexa-core 64-bit processor </li>
<li>3GB - RAM, 32GB - internal memory </li>
<li>dual SIM (4G+4G) (Micro + Nano(Hybrid))</li>
<li>4050mAH high density lithium-polymer battery</li></ul>","<ul><li>5.5 "" (13.9 cm) full HD 1920 x 1080 pixels</li>
<li>5MP front camera with f/2.0 aperture</li>
<li>Android v6.0.1 Marshmallow OS with MIUI 8</li>
 <li>1.8GHz Qualcomm Snapdragon 650 hexa-core 64-bit processor </li>
<li>3GB - RAM, 32GB - internal memory </li>
<li>dual SIM (4G+4G) (Micro + Nano(Hybrid))</li>
<li>4050mAH high density lithium-polymer battery</li></ul>"
